ID,Target_Form_ID,Source_Form_ID,Comment,Source,Xenolog_Cluster_ID,Borrowing_Detection_Method
expert-Kunming-cold-1,Kunming-cold-1,,,,expert-59,
expert-Kunming-cotton-1,Kunming-cotton-1,,,,expert-50,
expert-Kunming-cry-1,Kunming-cry-1,,,,expert-78,
auto-Kunming-cry-1,Kunming-cry-1,,,,auto-43,
expert-Kunming-deep-1,Kunming-deep-1,,,,expert-82,
expert-Kunming-difficult-1,Kunming-difficult-1,,,,expert-84,
auto-Kunming-difficult-1,Kunming-difficult-1,,,,auto-47,
expert-Kunming-drink-1,Kunming-drink-1,,,,expert-95,
expert-Kunming-dry-1,Kunming-dry-1,,,,expert-102,
auto-Kunming-dry-1,Kunming-dry-1,,,,auto-52,
expert-Kunming-duck-1,Kunming-duck-1,,,,expert-105,
expert-Kunming-ear-1,Kunming-ear-1,,,,expert-106,
expert-Kunming-early-1,Kunming-early-1,,,,expert-107,
auto-Kunming-early-1,Kunming-early-1,,,,auto-54,
expert-Kunming-eat-1,Kunming-eat-1,,,,expert-109,
expert-Kunming-empty-1,Kunming-empty-1,,,,expert-113,
auto-Kunming-empty-1,Kunming-empty-1,,,,auto-58,
expert-Kunming-fast-1,Kunming-fast-1,,,,expert-121,
auto-Kunming-fatobese-1,Kunming-fatobese-1,,,,auto-66,
expert-Kunming-father-1,Kunming-father-1,,,,expert-126,
expert-Kunming-fearbeafraid-1,Kunming-fearbeafraid-1,,Sinitic 怕,,expert-127,
auto-Kunming-fearbeafraid-1,Kunming-fearbeafraid-1,,,,auto-71,
auto-Kunming-firewood-1,Kunming-firewood-1,,,,auto-74,
expert-Kunming-flat-1,Kunming-flat-1,,,,expert-135,
expert-Kunming-forget-1,Kunming-forget-1,,,,expert-75,
expert-Kunming-fruit-1,Kunming-fruit-1,,,,expert-81,
expert-Kunming-garlic-1,Kunming-garlic-1,,,,expert-85,
expert-Kunming-girl-1,Kunming-girl-1,,,,expert-98,
expert-Kunming-hat-1,Kunming-hat-1,,,,expert-164,
auto-Kunming-hat-1,Kunming-hat-1,,,,auto-93,
auto-Kunming-high-1,Kunming-high-1,,,,auto-96,
expert-Kunming-inhale-1,Kunming-inhale-1,,,,expert-184,
auto-Kunming-inhale-1,Kunming-inhale-1,,,,auto-102,
expert-Kunming-iron-1,Kunming-iron-1,,,,expert-101,
expert-Kunming-knowsomething-1,Kunming-knowsomething-1,,,,expert-210,
expert-Kunming-lightweight-1,Kunming-lightweight-1,,,,expert-111,
expert-Kunming-mat-1,Kunming-mat-1,,,,expert-218,
auto-Kunming-mat-1,Kunming-mat-1,,,,auto-117,
expert-Kunming-monkey-1,Kunming-monkey-1,,,,expert-118,
expert-Kunming-moon-1,Kunming-moon-1,,,,expert-134,
expert-Kunming-mother-1,Kunming-mother-1,,,,expert-137,
expert-Kunming-mouth-1,Kunming-mouth-1,,,,expert-136,
expert-Kunming-mud-1,Kunming-mud-1,,,,expert-229,
auto-Kunming-mud-1,Kunming-mud-1,,,,auto-125,
expert-Kunming-needleforsewing-1,Kunming-needleforsewing-1,,,,expert-236,
auto-Kunming-needleforsewing-1,Kunming-needleforsewing-1,,,,auto-132,
expert-Kunming-nose-1,Kunming-nose-1,,,,expert-145,
expert-Kunming-not-1,Kunming-not-1,,,,expert-238,
auto-Kunming-not-1,Kunming-not-1,,,,auto-139,
expert-Kunming-oldaged-1,Kunming-oldaged-1,,,,expert-242,
auto-Kunming-oldaged-1,Kunming-oldaged-1,,,,auto-143,
expert-Kunming-olderbrother-1,Kunming-olderbrother-1,,,,expert-245,
expert-Kunming-oldersister-1,Kunming-oldersister-1,,,,expert-246,
expert-Kunming-oldersister-2,Kunming-oldersister-2,,,,expert-246,
expert-Kunming-open-1,Kunming-open-1,,,,expert-249,
auto-Kunming-open-1,Kunming-open-1,,,,auto-148,
expert-Kunming-pillow-1,Kunming-pillow-1,,,,expert-157,
expert-Kunming-pull-1,Kunming-pull-1,,,,expert-270,
auto-Kunming-pull-1,Kunming-pull-1,,,,auto-157,
expert-Kunming-push-1,Kunming-push-1,,,,expert-277,
auto-Kunming-push-1,Kunming-push-1,,,,auto-161,
expert-Kunming-quilt-1,Kunming-quilt-1,,,,expert-159,
expert-Kunming-rainbow-1,Kunming-rainbow-1,,,,expert-162,
auto-Kunming-rainbow-1,Kunming-rainbow-1,,,,auto-165,
expert-Kunming-rice-1,Kunming-rice-1,,,,expert-284,
auto-Kunming-rice-1,Kunming-rice-1,,,,auto-168,
expert-Kunming-rope-1,Kunming-rope-1,,,,expert-291,
expert-Kunming-round-1,Kunming-round-1,,,,expert-293,
expert-Kunming-salty-1,Kunming-salty-1,,,,expert-299,
expert-Kunming-shoe-1,Kunming-shoe-1,,,,expert-319,
expert-Kunming-shut-1,Kunming-shut-1,,,,expert-324,
expert-Kunming-small-1,Kunming-small-1,,,,expert-337,
expert-Kunming-smellperceive-1,Kunming-smellperceive-1,,,,expert-341,
expert-Kunming-soft-1,Kunming-soft-1,,,,expert-344,
expert-Kunming-soninlaw-1,Kunming-soninlaw-1,,,,expert-173,
expert-Kunming-star-1,Kunming-star-1,,,,expert-179,
auto-Kunming-straight-1,Kunming-straight-1,,,,auto-213,
expert-Kunming-tea-1,Kunming-tea-1,,,,expert-188,
auto-Kunming-tea-1,Kunming-tea-1,,,,auto-218,
expert-Kunming-that-1,Kunming-that-1,,,,expert-190,
expert-Kunming-thick-1,Kunming-thick-1,,,,expert-191,
expert-Kunming-thinslim-1,Kunming-thinslim-1,,,,expert-383,
auto-Kunming-thinslim-1,Kunming-thinslim-1,,,,auto-223,
auto-Kunming-thou-1,Kunming-thou-1,,,,auto-225,
expert-Kunming-tiger-1,Kunming-tiger-1,,,,expert-193,
expert-Kunming-tired-1,Kunming-tired-1,,,,expert-196,
expert-Kunming-tomorrow-1,Kunming-tomorrow-1,,,,expert-197,
expert-Kunming-tongue-1,Kunming-tongue-1,,,,expert-198,
expert-Kunming-untie-1,Kunming-untie-1,,,,expert-404,
auto-Kunming-untie-1,Kunming-untie-1,,,,auto-232,
expert-Kunming-walk-1,Kunming-walk-1,,,,expert-414,
auto-Kunming-walk-1,Kunming-walk-1,,,,auto-241,
auto-Kunming-wear-1,Kunming-wear-1,,,,auto-243,
auto-Kunming-wet-1,Kunming-wet-1,,,,auto-245,
expert-Kunming-wife-1,Kunming-wife-1,,,,expert-424,
expert-Kunming-wind-1,Kunming-wind-1,,,,expert-207,
auto-Kunming-wing-1,Kunming-wing-1,,,,auto-250,
auto-Meixian-and-1,Meixian-and-1,,,,auto-1,
expert-Meixian-ant-1,Meixian-ant-1,,,,expert-5,
expert-Meixian-aubergine-1,Meixian-aubergine-1,,,,expert-15,
auto-Meixian-aubergine-1,Meixian-aubergine-1,,,,auto-5,
expert-Meixian-bad-1,Meixian-bad-1,,,,expert-6,
auto-Meixian-bad-1,Meixian-bad-1,,,,auto-6,
expert-Meixian-bamboo-1,Meixian-bamboo-1,,,,expert-21,
expert-Meixian-be-1,Meixian-be-1,,,,expert-8,
expert-Meixian-bealive-1,Meixian-bealive-1,,,,expert-11,
auto-Meixian-bealive-1,Meixian-bealive-1,,,,auto-12,
expert-Meixian-behungry-1,Meixian-behungry-1,,,,expert-12,
auto-Meixian-behungry-1,Meixian-behungry-1,,,,auto-13,
expert-Meixian-bite-1,Meixian-bite-1,,,,expert-18,
auto-Meixian-bite-1,Meixian-bite-1,,,,auto-17,
expert-Meixian-blowwithmouth-1,Meixian-blowwithmouth-1,,,,expert-22,
auto-Meixian-blowwithmouth-1,Meixian-blowwithmouth-1,,,,auto-20,
expert-Meixian-bright-1,Meixian-bright-1,,,,expert-35,
auto-Meixian-bright-1,Meixian-bright-1,,,,auto-27,
expert-Meixian-caprinegoatorsheep-1,Meixian-caprinegoatorsheep-1,,,,expert-42,
auto-Meixian-caprinegoatorsheep-1,Meixian-caprinegoatorsheep-1,,,,auto-28,
expert-Meixian-cat-1,Meixian-cat-1,,,,expert-45,
expert-Meixian-chopsticks-2,Meixian-chopsticks-2,,,,expert-40,
expert-Meixian-claw-1,Meixian-claw-1,,,,expert-41,
expert-Meixian-cold-1,Meixian-cold-1,,,,expert-59,
auto-Meixian-cold-1,Meixian-cold-1,,,,auto-35,
expert-Meixian-cotton-1,Meixian-cotton-1,,,,expert-50,
expert-Meixian-cry-1,Meixian-cry-1,,,,expert-78,
expert-Meixian-deep-1,Meixian-deep-1,,,,expert-82,
expert-Meixian-difficult-1,Meixian-difficult-1,,,,expert-84,
auto-Meixian-difficult-1,Meixian-difficult-1,,,,auto-46,
expert-Meixian-dirty-2,Meixian-dirty-2,,,,expert-90,
expert-Meixian-dry-1,Meixian-dry-1,,,,expert-102,
auto-Meixian-dry-1,Meixian-dry-1,,,,auto-52,
expert-Meixian-duck-1,Meixian-duck-1,,,,expert-105,
expert-Meixian-early-1,Meixian-early-1,,,,expert-107,
auto-Meixian-early-1,Meixian-early-1,,,,auto-54,
expert-Meixian-empty-1,Meixian-empty-1,,,,expert-113,
auto-Meixian-empty-1,Meixian-empty-1,,,,auto-58,
expert-Meixian-eye-1,Meixian-eye-1,,,,expert-53,
expert-Meixian-fast-1,Meixian-fast-1,,,,expert-121,
expert-Meixian-fatobese-1,Meixian-fatobese-1,,,,expert-123,
expert-Meixian-father-1,Meixian-father-1,,,,expert-126,
expert-Meixian-father-2,Meixian-father-2,,,,expert-125,
auto-Meixian-father-2,Meixian-father-2,,,,auto-69,
expert-Meixian-fearbeafraid-2,Meixian-fearbeafraid-2,,Sinitic 怕,,expert-127,
auto-Meixian-fearbeafraid-2,Meixian-fearbeafraid-2,,,,auto-71,
auto-Meixian-firewood-1,Meixian-firewood-1,,,,auto-74,
expert-Meixian-flat-1,Meixian-flat-1,,,,expert-135,
auto-Meixian-flat-1,Meixian-flat-1,,,,auto-78,
expert-Meixian-forget-1,Meixian-forget-1,,,,expert-75,
expert-Meixian-fruit-1,Meixian-fruit-1,,,,expert-81,
expert-Meixian-garlic-1,Meixian-garlic-1,,,,expert-85,
auto-Meixian-hat-1,Meixian-hat-1,,,,auto-93,
auto-Meixian-high-1,Meixian-high-1,,,,auto-96,
expert-Meixian-iron-1,Meixian-iron-1,,,,expert-101,
auto-Meixian-iron-1,Meixian-iron-1,,,,auto-103,
expert-Meixian-lightweight-1,Meixian-lightweight-1,,,,expert-111,
expert-Meixian-mat-1,Meixian-mat-1,,,,expert-219,
auto-Meixian-mat-1,Meixian-mat-1,,,,auto-118,
expert-Meixian-monkey-1,Meixian-monkey-1,,,,expert-118,
expert-Meixian-mother-1,Meixian-mother-1,,,,expert-224,
expert-Meixian-mouth-1,Meixian-mouth-1,,,,expert-136,
expert-Meixian-mud-1,Meixian-mud-1,,,,expert-229,
auto-Meixian-mud-1,Meixian-mud-1,,,,auto-125,
expert-Meixian-narrow-1,Meixian-narrow-1,,,,expert-231,
auto-Meixian-narrow-1,Meixian-narrow-1,,,,auto-129,
expert-Meixian-neck-1,Meixian-neck-1,,,,expert-141,
expert-Meixian-needleforsewing-1,Meixian-needleforsewing-1,,,,expert-236,
expert-Meixian-nose-1,Meixian-nose-1,,,,expert-145,
expert-Meixian-not-1,Meixian-not-1,,,,expert-239,
expert-Meixian-oldaged-1,Meixian-oldaged-1,,,,expert-242,
auto-Meixian-oldaged-1,Meixian-oldaged-1,,,,auto-143,
expert-Meixian-olderbrother-1,Meixian-olderbrother-1,,,,expert-245,
expert-Meixian-oldersister-1,Meixian-oldersister-1,,,,expert-246,
expert-Meixian-open-1,Meixian-open-1,,,,expert-249,
auto-Meixian-open-1,Meixian-open-1,,,,auto-148,
expert-Meixian-pillow-1,Meixian-pillow-1,,,,expert-157,
expert-Meixian-pull-1,Meixian-pull-1,,,,expert-270,
auto-Meixian-pull-1,Meixian-pull-1,,,,auto-157,
expert-Meixian-push-1,Meixian-push-1,,,,expert-278,
auto-Meixian-push-1,Meixian-push-1,,,,auto-159,
expert-Meixian-quilt-1,Meixian-quilt-1,,,,expert-159,
expert-Meixian-rainprecipitation-2,Meixian-rainprecipitation-2,,,,expert-280,
expert-Meixian-rainbow-1,Meixian-rainbow-1,,,,expert-162,
expert-Meixian-rice-1,Meixian-rice-1,,,,expert-284,
auto-Meixian-rice-1,Meixian-rice-1,,,,auto-168,
expert-Meixian-rope-1,Meixian-rope-1,,,,expert-291,
auto-Meixian-rope-1,Meixian-rope-1,,,,auto-171,
expert-Meixian-round-1,Meixian-round-1,,,,expert-293,
auto-Meixian-round-1,Meixian-round-1,,,,auto-172,
expert-Meixian-salty-1,Meixian-salty-1,,,,expert-299,
expert-Meixian-sharp-1,Meixian-sharp-1,,,,expert-315,
expert-Meixian-shoe-1,Meixian-shoe-1,,,,expert-319,
auto-Meixian-short-1,Meixian-short-1,,,,auto-185,
expert-Meixian-shut-1,Meixian-shut-1,,,,expert-324,
auto-Meixian-shut-1,Meixian-shut-1,,,,auto-186,
expert-Meixian-small-1,Meixian-small-1,,,,expert-336,
expert-Meixian-soft-1,Meixian-soft-1,,,,expert-344,
auto-Meixian-soft-1,Meixian-soft-1,,,,auto-200,
expert-Meixian-soninlaw-1,Meixian-soninlaw-1,,,,expert-175,
expert-Meixian-star-1,Meixian-star-1,,,,expert-179,
expert-Meixian-tea-1,Meixian-tea-1,,,,expert-188,
auto-Meixian-tea-1,Meixian-tea-1,,,,auto-218,
expert-Meixian-thinslim-1,Meixian-thinslim-1,,,,expert-383,
auto-Meixian-thinslim-1,Meixian-thinslim-1,,,,auto-223,
auto-Meixian-thou-1,Meixian-thou-1,,,,auto-225,
expert-Meixian-tiger-1,Meixian-tiger-1,,,,expert-193,
expert-Meixian-untie-1,Meixian-untie-1,,,,expert-404,
auto-Meixian-untie-1,Meixian-untie-1,,,,auto-232,
expert-Meixian-walk-1,Meixian-walk-1,,,,expert-415,
auto-Meixian-walk-1,Meixian-walk-1,,,,auto-242,
auto-Meixian-wear-1,Meixian-wear-1,,,,auto-243,
expert-Meixian-wind-1,Meixian-wind-1,,,,expert-207,
auto-Yangjiang-and-1,Yangjiang-and-1,,,,auto-1,
expert-Yangjiang-ant-1,Yangjiang-ant-1,,,,expert-5,
expert-Yangjiang-aubergine-1,Yangjiang-aubergine-1,,,,expert-15,
expert-Yangjiang-bad-1,Yangjiang-bad-1,,,,expert-6,
auto-Yangjiang-bad-1,Yangjiang-bad-1,,,,auto-6,
expert-Yangjiang-bamboo-1,Yangjiang-bamboo-1,,,,expert-21,
expert-Yangjiang-be-1,Yangjiang-be-1,,,,expert-8,
expert-Yangjiang-bealive-1,Yangjiang-bealive-1,,,,expert-11,
auto-Yangjiang-bealive-1,Yangjiang-bealive-1,,,,auto-12,
expert-Yangjiang-behungry-1,Yangjiang-behungry-1,,,,expert-12,
auto-Yangjiang-behungry-1,Yangjiang-behungry-1,,,,auto-13,
expert-Yangjiang-bite-1,Yangjiang-bite-1,,,,expert-18,
auto-Yangjiang-bite-1,Yangjiang-bite-1,,,,auto-17,
expert-Yangjiang-blowwithmouth-1,Yangjiang-blowwithmouth-1,,,,expert-22,
expert-Yangjiang-bright-1,Yangjiang-bright-1,,,,expert-35,
expert-Yangjiang-caprinegoatorsheep-1,Yangjiang-caprinegoatorsheep-1,,,,expert-42,
auto-Yangjiang-caprinegoatorsheep-1,Yangjiang-caprinegoatorsheep-1,,,,auto-28,
expert-Yangjiang-cat-1,Yangjiang-cat-1,,,,expert-45,
auto-Yangjiang-cat-1,Yangjiang-cat-1,,,,auto-29,
expert-Yangjiang-cold-1,Yangjiang-cold-1,,,,expert-59,
auto-Yangjiang-cold-1,Yangjiang-cold-1,,,,auto-35,
expert-Yangjiang-cold-2,Yangjiang-cold-2,,,,expert-60,
expert-Yangjiang-cotton-1,Yangjiang-cotton-1,,,,expert-50,
expert-Yangjiang-cry-1,Yangjiang-cry-1,,,,expert-78,
expert-Yangjiang-deep-1,Yangjiang-deep-1,,,,expert-82,
expert-Yangjiang-difficult-1,Yangjiang-difficult-1,,,,expert-84,
auto-Yangjiang-difficult-1,Yangjiang-difficult-1,,,,auto-46,
expert-Yangjiang-dirty-2,Yangjiang-dirty-2,,,,expert-90,
expert-Yangjiang-drink-1,Yangjiang-drink-1,,,,expert-95,
expert-Yangjiang-duck-1,Yangjiang-duck-1,,,,expert-105,
expert-Yangjiang-early-1,Yangjiang-early-1,,,,expert-107,
auto-Yangjiang-early-1,Yangjiang-early-1,,,,auto-54,
expert-Yangjiang-empty-1,Yangjiang-empty-1,,,,expert-113,
auto-Yangjiang-empty-1,Yangjiang-empty-1,,,,auto-58,
expert-Yangjiang-fast-1,Yangjiang-fast-1,,,,expert-121,
expert-Yangjiang-fatobese-1,Yangjiang-fatobese-1,,,,expert-123,
expert-Yangjiang-father-1,Yangjiang-father-1,,,,expert-126,
expert-Yangjiang-father-2,Yangjiang-father-2,,,,expert-125,
expert-Yangjiang-fearbeafraid-1,Yangjiang-fearbeafraid-1,,,,expert-128,
auto-Yangjiang-firewood-1,Yangjiang-firewood-1,,,,auto-74,
expert-Yangjiang-flat-1,Yangjiang-flat-1,,Sinitic,,expert-135,
auto-Yangjiang-flat-1,Yangjiang-flat-1,,,,auto-78,
expert-Yangjiang-flyinsect-1,Yangjiang-flyinsect-1,,Hmong-Mien,,expert-73,
expert-Yangjiang-frog-1,Yangjiang-frog-1,,?Tai-Kadai,,expert-140,
auto-Yangjiang-frog-1,Yangjiang-frog-1,,,,auto-83,
expert-Yangjiang-fruit-1,Yangjiang-fruit-1,,,,expert-81,
expert-Yangjiang-garlic-1,Yangjiang-garlic-1,,,,expert-85,
expert-Yangjiang-hat-1,Yangjiang-hat-1,,,,expert-164,
auto-Yangjiang-hat-1,Yangjiang-hat-1,,,,auto-93,
auto-Yangjiang-high-1,Yangjiang-high-1,,,,auto-96,
expert-Yangjiang-iron-1,Yangjiang-iron-1,,,,expert-101,
auto-Yangjiang-iron-1,Yangjiang-iron-1,,,,auto-103,
expert-Yangjiang-lightweight-1,Yangjiang-lightweight-1,,,,expert-111,
expert-Yangjiang-mat-1,Yangjiang-mat-1,,,,expert-219,
auto-Yangjiang-mat-1,Yangjiang-mat-1,,,,auto-118,
expert-Yangjiang-monkey-1,Yangjiang-monkey-1,,,,expert-119,
auto-Yangjiang-monkey-1,Yangjiang-monkey-1,,,,auto-122,
expert-Yangjiang-moon-1,Yangjiang-moon-1,,,,expert-134,
expert-Yangjiang-mother-1,Yangjiang-mother-1,,,,expert-224,
expert-Yangjiang-mother-2,Yangjiang-mother-2,,,,expert-226,
expert-Yangjiang-mouth-1,Yangjiang-mouth-1,,,,expert-136,
expert-Yangjiang-mud-1,Yangjiang-mud-1,,,,expert-229,
auto-Yangjiang-mud-1,Yangjiang-mud-1,,,,auto-125,
expert-Yangjiang-neck-1,Yangjiang-neck-1,,,,expert-141,
expert-Yangjiang-needleforsewing-1,Yangjiang-needleforsewing-1,,,,expert-236,
expert-Yangjiang-nose-1,Yangjiang-nose-1,,,,expert-145,
expert-Yangjiang-not-1,Yangjiang-not-1,,,,expert-239,
auto-Yangjiang-not-1,Yangjiang-not-1,,,,auto-138,
expert-Yangjiang-oldaged-1,Yangjiang-oldaged-1,,,,expert-242,
auto-Yangjiang-oldaged-1,Yangjiang-oldaged-1,,,,auto-143,
expert-Yangjiang-oldersister-1,Yangjiang-oldersister-1,,,,expert-246,
expert-Yangjiang-open-1,Yangjiang-open-1,,,,expert-249,
auto-Yangjiang-open-1,Yangjiang-open-1,,,,auto-150,
expert-Yangjiang-pillow-1,Yangjiang-pillow-1,,,,expert-157,
expert-Yangjiang-pull-1,Yangjiang-pull-1,,,,expert-270,
auto-Yangjiang-pull-1,Yangjiang-pull-1,,,,auto-157,
expert-Yangjiang-push-1,Yangjiang-push-1,,,,expert-276,
auto-Yangjiang-push-1,Yangjiang-push-1,,,,auto-159,
expert-Yangjiang-quilt-1,Yangjiang-quilt-1,,,,expert-159,
expert-Yangjiang-rainprecipitation-1,Yangjiang-rainprecipitation-1,,,,expert-280,
expert-Yangjiang-rice-1,Yangjiang-rice-1,,,,expert-284,
auto-Yangjiang-rice-1,Yangjiang-rice-1,,,,auto-168,
expert-Yangjiang-rope-1,Yangjiang-rope-1,,,,expert-291,
auto-Yangjiang-rope-1,Yangjiang-rope-1,,,,auto-171,
expert-Yangjiang-round-1,Yangjiang-round-1,,,,expert-293,
auto-Yangjiang-round-1,Yangjiang-round-1,,,,auto-172,
expert-Yangjiang-salty-1,Yangjiang-salty-1,,,,expert-299,
expert-Yangjiang-sharp-1,Yangjiang-sharp-1,,,,expert-315,
expert-Yangjiang-shoe-1,Yangjiang-shoe-1,,,,expert-319,
auto-Yangjiang-short-1,Yangjiang-short-1,,,,auto-185,
expert-Yangjiang-small-1,Yangjiang-small-1,,,,expert-336,
expert-Yangjiang-smellperceive-1,Yangjiang-smellperceive-1,,,,expert-341,
expert-Yangjiang-soft-1,Yangjiang-soft-1,,,,expert-344,
expert-Yangjiang-soninlaw-1,Yangjiang-soninlaw-1,,,,expert-174,
expert-Yangjiang-squeeze-1,Yangjiang-squeeze-1,,,,expert-361,
expert-Yangjiang-star-1,Yangjiang-star-1,,,,expert-179,
expert-Yangjiang-swim-1,Yangjiang-swim-1,,,,expert-185,
expert-Yangjiang-tea-1,Yangjiang-tea-1,,,,expert-188,
auto-Yangjiang-tea-1,Yangjiang-tea-1,,,,auto-218,
expert-Yangjiang-that-1,Yangjiang-that-1,,,,expert-190,
expert-Yangjiang-thick-1,Yangjiang-thick-1,,,,expert-191,
expert-Yangjiang-thinslim-1,Yangjiang-thinslim-1,,,,expert-383,
auto-Yangjiang-thinslim-1,Yangjiang-thinslim-1,,,,auto-223,
auto-Yangjiang-thou-1,Yangjiang-thou-1,,,,auto-225,
expert-Yangjiang-tired-1,Yangjiang-tired-1,,,,expert-391,
auto-Yangjiang-tired-1,Yangjiang-tired-1,,,,auto-226,
expert-Yangjiang-untie-1,Yangjiang-untie-1,,,,expert-404,
auto-Yangjiang-untie-1,Yangjiang-untie-1,,,,auto-232,
expert-Yangjiang-walk-1,Yangjiang-walk-1,,,,expert-415,
auto-Yangjiang-walk-1,Yangjiang-walk-1,,,,auto-242,
auto-Yangjiang-wear-1,Yangjiang-wear-1,,,,auto-243,
expert-Yangjiang-wind-1,Yangjiang-wind-1,,,,expert-207,
expert-Changsha-aubergine-2,Changsha-aubergine-2,,,,expert-15,
auto-Changsha-aubergine-2,Changsha-aubergine-2,,,,auto-5,
expert-Changsha-bamboo-2,Changsha-bamboo-2,,,,expert-21,
expert-Changsha-beanorpea-1,Changsha-beanorpea-1,,,,expert-13,
auto-Changsha-beanorpea-1,Changsha-beanorpea-1,,,,auto-14,
expert-Changsha-beard-1,Changsha-beard-1,,,,expert-26,
expert-Changsha-body-1,Changsha-body-1,,,,expert-33,
expert-Changsha-bow-1,Changsha-bow-1,,,,expert-28,
auto-Changsha-bow-1,Changsha-bow-1,,,,auto-25,
expert-Changsha-branch-1,Changsha-branch-1,,,,expert-33,
expert-Changsha-bright-2,Changsha-bright-2,,,,expert-36,
expert-Changsha-claw-2,Changsha-claw-2,,,,expert-41,
expert-Changsha-cloth-1,Changsha-cloth-1,,,,expert-56,
auto-Changsha-cloth-1,Changsha-cloth-1,,,,auto-32,
expert-Changsha-cloud-1,Changsha-cloud-1,,,,expert-46,
expert-Changsha-cold-2,Changsha-cold-2,,,,expert-59,
auto-Changsha-cold-2,Changsha-cold-2,,,,auto-35,
expert-Changsha-come-1,Changsha-come-1,,,,expert-63,
auto-Changsha-come-1,Changsha-come-1,,,,auto-39,
expert-Changsha-cotton-2,Changsha-cotton-2,,,,expert-50,
expert-Changsha-dig-1,Changsha-dig-1,,,,expert-86,
expert-Changsha-dog-1,Changsha-dog-1,,Sinitic 狗 MC kuwX OC Cə.kˤroʔ,,expert-51,
auto-Changsha-dry-2,Changsha-dry-2,,,,auto-52,
expert-Changsha-eight-1,Changsha-eight-1,,,,expert-110,
auto-Changsha-eight-1,Changsha-eight-1,,,,auto-57,
expert-Changsha-eye-2,Changsha-eye-2,,,,expert-53,
expert-Changsha-few-1,Changsha-few-1,,,,expert-67,
expert-Changsha-fire-1,Changsha-fire-1,,,,expert-132,
expert-Changsha-five-1,Changsha-five-1,,,,expert-69,
expert-Changsha-flower-1,Changsha-flower-1,,,,expert-138,
auto-Changsha-flower-1,Changsha-flower-1,,,,auto-79,
expert-Changsha-four-1,Changsha-four-1,,,,expert-139,
expert-Changsha-friend-2,Changsha-friend-2,,,,expert-80,
auto-Changsha-friend-2,Changsha-friend-2,,,,auto-82,
expert-Changsha-fruit-2,Changsha-fruit-2,,,,expert-81,
expert-Changsha-garlic-2,Changsha-garlic-2,,,,expert-85,
expert-Changsha-ginger-1,Changsha-ginger-1,,,,expert-97,
expert-Changsha-girl-2,Changsha-girl-2,,,,expert-98,
expert-Changsha-goout-1,Changsha-goout-1,,,,expert-150,
auto-Changsha-goout-1,Changsha-goout-1,,,,auto-87,
expert-Changsha-grass-1,Changsha-grass-1,,,,expert-99,
expert-Changsha-guest-1,Changsha-guest-1,,,,expert-160,
auto-Changsha-guest-1,Changsha-guest-1,,,,auto-92,
expert-Changsha-hand-1,Changsha-hand-1,,,,expert-161,
expert-Changsha-hat-2,Changsha-hat-2,,,,expert-164,
auto-Changsha-hat-2,Changsha-hat-2,,,,auto-93,
expert-Changsha-heorshe-1,Changsha-heorshe-1,,,,expert-165,
auto-Changsha-heorshe-1,Changsha-heorshe-1,,,,auto-94,
expert-Changsha-heart-1,Changsha-heart-1,,,,expert-100,
expert-Changsha-hornanatomy-1,Changsha-hornanatomy-1,,,,expert-177,
expert-Changsha-hornanatomy-2,Changsha-hornanatomy-2,,,,expert-177,
auto-Changsha-hornanatomy-2,Changsha-hornanatomy-2,,,,auto-97,
expert-Changsha-hundred-1,Changsha-hundred-1,,,,expert-182,
auto-Changsha-hundred-1,Changsha-hundred-1,,,,auto-100,
auto-Changsha-inhale-2,Changsha-inhale-2,,,,auto-102,
expert-Changsha-laugh-1,Changsha-laugh-1,,,,expert-194,
expert-Changsha-left-1,Changsha-left-1,,,,expert-104,
expert-Changsha-liver-1,Changsha-liver-1,,,,expert-112,
expert-Changsha-lung-1,Changsha-lung-1,,,,expert-215,
auto-Changsha-lung-1,Changsha-lung-1,,,,auto-113,
auto-Changsha-many-1,Changsha-many-1,,,,auto-114,
expert-Changsha-mat-2,Changsha-mat-2,,,,expert-218,
auto-Changsha-mat-2,Changsha-mat-2,,,,auto-117,
expert-Changsha-meat-1,Changsha-meat-1,,,,expert-220,
expert-Changsha-monkey-2,Changsha-monkey-2,,,,expert-118,
expert-Changsha-mother-2,Changsha-mother-2,,,,expert-137,
expert-Changsha-mouth-2,Changsha-mouth-2,,,,expert-227,
auto-Changsha-mouth-2,Changsha-mouth-2,,,,auto-124,
expert-Changsha-mud-2,Changsha-mud-2,,,,expert-229,
auto-Changsha-mud-2,Changsha-mud-2,,,,auto-125,
expert-Changsha-name-1,Changsha-name-1,,,,expert-230,
auto-Changsha-name-1,Changsha-name-1,,,,auto-126,
expert-Changsha-near-1,Changsha-near-1,,,,expert-233,
auto-Changsha-near-1,Changsha-near-1,,,,auto-130,
expert-Changsha-new-1,Changsha-new-1,,,,expert-143,
expert-Changsha-nine-1,Changsha-nine-1,,,,expert-144,
auto-Changsha-nine-1,Changsha-nine-1,,,,auto-135,
expert-Changsha-nose-2,Changsha-nose-2,,,,expert-145,
expert-Changsha-oldaged-2,Changsha-oldaged-2,,,,expert-243,
auto-Changsha-oldaged-2,Changsha-oldaged-2,,,,auto-142,
expert-Changsha-oldersister-2,Changsha-oldersister-2,,,,expert-246,
expert-Changsha-one-1,Changsha-one-1,,,,expert-146,
expert-Changsha-orangefruit-1,Changsha-orangefruit-1,,,,expert-152,
